request_length,param_count,special_char_ratio,url_depth,user_agent_length,content_length,request_time_seconds,status_code,label,attack_type
491,4,0.021982627118154956,2,94,847,0.22018080984467447,200,0,normal
242,4,0.015259564795919264,4,141,175,0.9179788656871032,200,0,normal
248,5,0.04639772575417568,3,145,314,0.41673679365859917,200,0,normal
1148,9,0.46065249179454404,5,34,2768,2.7732812830907947,500,1,rce
304,2,0.04482313700184028,1,102,352,0.13684054993691086,200,0,normal
463,5,0.0281600648478446,2,93,636,0.5953161509548759,200,0,normal
311,5,0.01182594982009535,1,104,165,0.16777129023862278,200,0,normal
555,21,0.24089239002829813,7,15,3536,3.54819021401451,500,1,rce
415,4,0.013544188558787163,2,87,931,0.5717766439569766,200,0,normal
1552,19,0.29653217276485233,6,26,2316,1.4030113758383052,400,1,brute
346,4,0.0145907548747687,1,127,757,0.9085197476508988,200,0,normal
1096,22,0.20892615887243313,8,28,3280,1.7250010222062078,400,1,xss
409,2,0.02285982804991528,3,115,198,0.9983799168990558,200,0,normal
1138,15,0.2813664922497072,5,37,3424,2.9454884033005904,500,1,lfi
417,1,0.01044125057714589,2,126,249,0.3179571853127235,200,0,normal
297,4,0.033959140327088425,3,107,895,0.5630406420808349,200,0,normal
1269,22,0.1296299628841791,6,50,2444,2.350991986939389,500,1,brute
354,5,0.010062604207658917,3,100,136,0.9569295253687162,200,0,normal
466,5,0.0373046888489361,4,131,315,0.29139785786020855,200,0,normal
340,1,0.02620410778110266,4,149,806,0.6426035943448918,200,0,normal
495,3,0.02729991513320528,4,137,523,0.5163341923946378,200,0,normal
380,3,0.037824725859872274,1,81,427,0.755982824039507,200,0,normal
425,1,0.011559840502996464,2,114,174,0.34009485726153155,200,0,normal
578,10,0.10644985854888596,6,13,4514,3.6776482570145737,400,1,sqli
352,1,0.030334421876651196,1,129,185,0.31765437587381784,200,0,normal
346,4,0.017097150778788275,3,140,303,0.6699368814484694,200,0,normal
315,2,0.036374156888231306,3,104,655,0.9562571757811955,200,0,normal
725,20,0.41605254949044335,7,42,2137,4.6858309448661215,400,1,lfi
391,1,0.04625749813377644,3,91,480,0.175837929540266,200,0,normal
1386,15,0.19026583322082202,8,41,3004,2.255128573222915,404,1,sqli
436,2,0.0295141617570545,4,127,247,0.7651822797936577,200,0,normal
1446,21,0.11643294598222212,9,34,4080,2.8253036952895942,500,1,brute
232,3,0.04967239805397454,2,124,726,0.5252638985376268,200,0,normal
1430,25,0.4775096481379265,7,40,2742,3.4707783447543634,404,1,brute
715,25,0.21100912196095703,9,19,4893,3.1420876643438542,500,1,sqli
287,4,0.04128112350681544,1,138,509,0.8048939091910109,200,0,normal
295,3,0.042884126424009024,4,105,697,0.5111360241005217,200,0,normal
333,1,0.015377405176324875,2,138,216,0.6589956924191827,200,0,normal
481,5,0.0244767996335146,4,130,939,0.9438758019621118,200,0,normal
237,5,0.03220339797209145,2,86,119,0.471129838547213,200,0,normal
441,3,0.04611579980767949,2,96,765,0.8790140980852881,200,0,normal
417,5,0.020261202497769915,2,122,577,0.37564109830415326,200,0,normal
1794,22,0.4559345576353243,5,59,2380,2.901436270723474,500,1,rce
1181,18,0.26432655822697115,5,25,3503,4.841065433968266,404,1,rce
432,2,0.028414330848077055,1,95,790,0.6656519532125835,200,0,normal
896,25,0.32756856233788656,8,11,3076,2.1515180133393783,404,1,xss
237,3,0.014992832558673931,3,122,699,0.3091636415929718,200,0,normal
485,1,0.025838818906498195,4,143,729,0.44459483255576515,200,0,normal
452,1,0.02180162830616625,1,101,974,0.18728088626448586,200,0,normal
1622,11,0.12530136355947186,6,53,3804,3.3617044124315654,500,1,sqli
320,1,0.03548805907233122,2,95,626,0.9927002763527425,200,0,normal
452,2,0.042762540554466245,3,92,271,0.769091656560575,200,0,normal
1501,13,0.13525689735631685,6,13,4239,4.800844823461721,404,1,sqli
437,2,0.027856780656063285,4,96,402,0.12604988506903037,200,0,normal
954,9,0.35351331389891505,6,12,4877,3.8109531971583475,400,1,sqli
277,3,0.03609166594367759,2,101,324,0.36587983268238844,200,0,normal
316,1,0.03776602294039324,1,128,438,0.8277134807326513,200,0,normal
252,2,0.02181779109909681,1,124,300,0.22510198467916992,200,0,normal
1513,18,0.1952499373015995,8,40,3425,1.1133498015335386,404,1,xss
369,3,0.02824946035822168,1,84,944,0.15751084784353644,200,0,normal
305,1,0.03591269783962114,1,109,825,0.7128579622632185,200,0,normal
1849,7,0.35809505782133266,5,16,4520,1.8845904404427736,500,1,rce
268,1,0.03828345909066793,3,98,229,0.5085335227796164,200,0,normal
209,1,0.015714011492033546,4,142,229,0.33860192537363387,200,0,normal
1461,29,0.3916960996390272,8,14,2897,4.872290011638714,500,1,sqli
321,2,0.015108539345409393,3,88,207,0.8841264646587873,200,0,normal
436,2,0.04058111178618871,1,109,887,0.334637896719567,200,0,normal
383,3,0.01348371067183086,4,83,804,0.3612295948352765,200,0,normal
737,20,0.272137269475629,8,56,4392,3.546771657431767,404,1,rce
478,4,0.04826458484333832,1,101,605,0.8699960110922852,200,0,normal
397,5,0.040248544558007075,3,127,602,0.22507209269796213,200,0,normal
386,2,0.036918664895777296,3,126,912,0.8666613332549991,200,0,normal
257,1,0.023380451549677286,3,134,153,0.6367905591630939,200,0,normal
703,17,0.49200218527872674,6,20,3756,4.18427410158775,500,1,sqli
1101,24,0.20754461799160265,8,34,2494,3.8810716957895823,500,1,brute
1524,29,0.4762760750892927,6,15,3146,4.580400116264977,500,1,xss
463,1,0.017520989384616645,1,83,851,0.8682890940470007,200,0,normal
1914,28,0.12822002548395783,8,28,3635,1.9105301432775694,404,1,brute
388,5,0.012506128138214181,2,122,595,0.8662651731023265,200,0,normal
1562,22,0.21115645039510242,7,55,4474,3.1192362282802164,404,1,sqli
453,4,0.026114931305305483,1,116,733,0.9391133274703397,200,0,normal
424,2,0.04607047968541694,1,111,657,0.9137218173203716,200,0,normal
401,5,0.028851486695926583,1,138,826,0.4356998520101767,200,0,normal
1989,13,0.38857966284382883,6,59,4932,3.619103005137041,500,1,xss
1948,5,0.22460491960559442,7,10,3406,1.7867542329248525,400,1,xss
1635,29,0.2584217909741867,7,31,4565,4.623397559997223,500,1,brute
620,23,0.2660428707419731,6,28,2069,3.96880403648453,404,1,xss
416,4,0.04088049905239961,1,135,957,0.39214825165914535,200,0,normal
441,1,0.0374530878674439,2,131,429,0.32727735067280006,200,0,normal
656,28,0.187079919542893,5,20,4804,3.772677441015384,500,1,brute
351,2,0.047495522659884756,3,133,375,0.7711458995843086,200,0,normal
1036,29,0.2866732623323457,5,43,4250,2.2664097393096516,404,1,lfi
319,5,0.016592592629177484,1,87,778,0.7269052619296416,200,0,normal
1182,29,0.10234589115486453,9,49,4035,3.434286372695897,500,1,sqli
850,14,0.14529738065592795,7,55,2030,2.0361405764133886,400,1,lfi
343,2,0.042637877558744694,2,108,425,0.8676337454691232,200,0,normal
338,2,0.049347157010536546,2,111,775,0.34918297254281105,200,0,normal
397,3,0.03455734339040247,2,135,409,0.26642826772042993,200,0,normal
424,2,0.0238910815612203,1,145,141,0.2980810594425452,200,0,normal
358,2,0.04383685758710929,3,142,714,0.6265316518467957,200,0,normal
316,4,0.029867816912717865,3,83,969,0.45816431174268146,200,0,normal
461,2,0.030296477548712356,1,145,762,0.611588758897453,200,0,normal
978,15,0.2936852557390567,7,39,4588,2.029461833606536,404,1,sqli
219,2,0.014439578768539244,1,107,274,0.1893066364851821,200,0,normal
214,2,0.013105973386864204,1,115,952,0.3404296628835844,200,0,normal
333,2,0.04568338755760938,1,128,842,0.45877824479175755,200,0,normal
675,20,0.3736836300753946,7,45,4056,4.515524583651409,400,1,sqli
492,2,0.03493623832637761,2,124,992,0.5582218716294393,200,0,normal
215,1,0.038313403889190745,1,130,627,0.7490191216211413,200,0,normal
247,3,0.04106842227820725,4,99,429,0.27256259565123986,200,0,normal
369,4,0.028370607886928557,4,118,284,0.86585670946612,200,0,normal
1629,10,0.48757775886971644,9,26,2998,1.4371177814726397,500,1,xss
373,5,0.022574004527349936,2,93,525,0.7254265418033568,200,0,normal
1005,12,0.2420061064544987,9,13,3826,4.286310767043352,400,1,rce
305,5,0.03911757227895061,1,97,721,0.11987726077106177,200,0,normal
293,4,0.02040631163848205,2,133,359,0.7339017843614624,200,0,normal
302,1,0.04708003871697181,3,130,280,0.25941442977842866,200,0,normal
257,5,0.021287482987728007,1,83,186,0.9430521002681411,200,0,normal
488,2,0.0105726111066824,4,106,607,0.17674150745050965,200,0,normal
209,1,0.011578381315635973,4,83,169,0.49995605660597253,200,0,normal
1733,27,0.3180333651439561,6,47,3938,2.4603756809272235,400,1,brute
251,5,0.03617170209299848,2,92,791,0.4638174778963353,200,0,normal
1906,25,0.13140394738144395,5,47,4386,4.883618845799478,404,1,xss
469,5,0.011032476277979479,4,111,259,0.1505458089129818,200,0,normal
317,2,0.039743756647062395,1,117,808,0.6535581668720302,200,0,normal
525,23,0.2940291636570782,5,35,2539,1.2759600348418378,404,1,rce
1605,26,0.1292340364104601,9,55,3773,4.96836874811528,500,1,rce
1157,26,0.2386875044943645,7,26,3292,1.3904750421405958,404,1,brute
253,2,0.04057490648886944,4,115,899,0.8781871191424712,200,0,normal
351,3,0.025216800300302496,3,83,118,0.8611006141888943,200,0,normal
386,2,0.016001946587759372,4,96,222,0.5814700060684996,200,0,normal
1860,13,0.42955855264986575,6,11,3677,3.5688385480107896,400,1,rce
340,1,0.02300416061726796,2,141,542,0.5052491293974317,200,0,normal
204,4,0.03309116116932525,2,97,988,0.5121668930405819,200,0,normal
438,5,0.034502938733792766,1,143,893,0.8093808368800355,200,0,normal
232,2,0.034608777529240436,4,111,255,0.5308343721689703,200,0,normal
1053,23,0.32807488631992177,7,42,3892,3.834706879862028,500,1,sqli
397,4,0.018227490487822205,1,82,508,0.20400253901256857,200,0,normal
352,1,0.03506370044372841,3,143,107,0.14744778970105105,200,0,normal
1565,22,0.3182998719117743,6,40,2897,3.1984892044241398,500,1,xss
203,4,0.04600332732065923,2,140,324,0.9536682947625236,200,0,normal
377,3,0.04782792588001129,2,91,359,0.4671006476565521,200,0,normal
375,3,0.013967123983488636,1,107,125,0.44040206371901036,200,0,normal
451,5,0.03478351819591318,1,101,604,0.506139952665803,200,0,normal
293,2,0.0404760725041948,2,124,581,0.35044089473689266,200,0,normal
244,4,0.028377870736239465,3,86,854,0.8042501299422642,200,0,normal
350,2,0.013082331165373247,4,100,699,0.6618166632977663,200,0,normal
528,29,0.13021083441035475,5,23,4071,4.904080630097977,500,1,sqli
389,5,0.03351077443448793,2,127,466,0.6955334609332121,200,0,normal
1827,16,0.434745368890637,7,32,2873,4.467764171322049,500,1,xss
997,18,0.455439712174861,9,22,3031,1.1238824136900405,400,1,xss
208,5,0.01749647776390329,3,138,121,0.7765937089146803,200,0,normal
569,5,0.15212719523651638,8,27,2433,3.1005634070785186,400,1,sqli
212,5,0.04856115388662055,2,97,590,0.3410132270703704,200,0,normal
489,5,0.019981847993980242,2,126,377,0.19733951311602108,200,0,normal
434,4,0.03877414489476634,1,95,295,0.38564996502509674,200,0,normal
1575,8,0.2490628519576589,6,58,3124,1.8645432492436829,500,1,lfi
307,5,0.0271862725095574,4,129,447,0.3697018154573417,200,0,normal
367,5,0.012490924235275425,2,90,743,0.4469982079611825,200,0,normal
300,1,0.02186142325150621,1,97,344,0.8598833777371442,200,0,normal
374,3,0.04722380858575665,4,80,695,0.37708671274693073,200,0,normal
416,1,0.01959496451023779,4,82,319,0.34439540965973714,200,0,normal
296,1,0.03329690632828986,4,128,707,0.6329992593982964,200,0,normal
1226,21,0.39018726738006515,7,25,2601,1.3790738841383758,404,1,sqli
1252,7,0.17133260497128655,5,41,4392,3.2312405029417377,404,1,rce
495,4,0.03343459153814077,2,122,417,0.7910887272703402,200,0,normal
1428,14,0.22824796262009073,6,53,4517,1.0633522837794969,400,1,rce
201,1,0.016964373413363376,1,101,182,0.1186822289115678,200,0,normal
386,3,0.03645482444281658,4,145,884,0.3552471310754226,200,0,normal
451,2,0.021227328620638974,3,146,210,0.329273836603047,200,0,normal
423,5,0.02060185713300016,4,136,350,0.20679455302708494,200,0,normal
491,4,0.023917656463286665,3,117,730,0.8604737682760912,200,0,normal
561,22,0.42305034782519,9,21,3914,1.0594244900300152,404,1,brute
1709,11,0.3708151259528041,7,57,2709,1.042680508024651,400,1,rce
246,2,0.014439923951652594,4,95,296,0.6787939173560652,200,0,normal
332,4,0.016489336231299175,2,117,622,0.2547213019543939,200,0,normal
200,3,0.032100038696315565,3,149,591,0.8724973886028323,200,0,normal
214,2,0.04123046344273759,3,146,138,0.46963832085249957,200,0,normal
1404,27,0.29793038064021854,5,31,4875,4.204686013181299,500,1,lfi
452,2,0.022050610430400016,3,91,468,0.3073479754473005,200,0,normal
472,5,0.03753620073968548,1,110,748,0.22919028034939115,200,0,normal
448,5,0.018762752364074313,1,106,134,0.9652730863812752,200,0,normal
268,3,0.04508362324072756,3,142,428,0.7999457401652956,200,0,normal
453,5,0.043628121120448005,4,89,270,0.6572512398187526,200,0,normal
415,3,0.043824174519596276,4,117,412,0.18150352084082844,200,0,normal
259,5,0.04386057354761112,1,96,128,0.7353606129220065,200,0,normal
494,1,0.03950033437836028,3,109,142,0.38316601804167894,200,0,normal
261,3,0.041400661753482275,2,137,561,0.8978522739777123,200,0,normal
880,10,0.42284280812780517,9,59,4634,2.923766432337214,400,1,xss
298,3,0.03624647350724286,3,121,463,0.6657097605825548,200,0,normal
1207,15,0.16227703910237318,5,41,4380,2.9442301676107236,500,1,brute
310,3,0.029057479453751665,1,81,693,0.16746403912301178,200,0,normal
322,5,0.03575617014164523,4,138,607,0.8226831711781935,200,0,normal
252,4,0.023843989061511424,2,148,473,0.6508076769635098,200,0,normal
321,1,0.012380988013910868,1,119,226,0.8385326103917333,200,0,normal
214,2,0.02039252834980137,3,146,519,0.3110495299066844,200,0,normal
213,3,0.026119207150606456,4,126,836,0.2277948334168762,200,0,normal
207,1,0.04433366707196484,2,131,927,0.95909845817575,200,0,normal
340,3,0.01667812354988795,1,83,482,0.6686921433221966,200,0,normal
1023,19,0.35574992021711027,8,45,3960,2.511187295637646,400,1,brute
638,8,0.23783863829078872,9,38,2154,1.7574435031674511,400,1,brute
256,1,0.04868506461036682,4,118,821,0.7166570619500024,200,0,normal
299,3,0.046245730190630656,1,144,640,0.8747190432239456,200,0,normal
430,1,0.04991283422727913,2,83,752,0.33900183821117225,200,0,normal
413,2,0.012871032249060521,1,101,483,0.6295291202958909,200,0,normal
369,2,0.02987853931623321,2,86,997,0.7089801713378627,200,0,normal
1347,18,0.2770619393041732,5,48,3110,1.7925229672943082,404,1,rce
1196,6,0.17793619666214566,6,13,2694,2.803946010593375,400,1,sqli
416,2,0.018641527300383987,2,118,963,0.5266056393536006,200,0,normal
378,5,0.02434862101668054,4,85,710,0.9097687705679846,200,0,normal
1290,11,0.459438764227588,6,28,3278,1.508134303892927,400,1,sqli
325,3,0.04037593049671855,3,93,821,0.6527198585687662,200,0,normal
340,4,0.028846715957312585,1,133,124,0.10949601020517087,200,0,normal
466,5,0.025013196316784073,3,144,236,0.9855157275074472,200,0,normal
1324,16,0.31474365860104736,9,23,4154,3.742154482250493,400,1,xss
419,1,0.047472898481323675,4,128,526,0.566269448677805,200,0,normal
213,1,0.02719724309560593,3,141,958,0.21999413470831763,200,0,normal
260,1,0.04609813229143367,4,135,164,0.7738286305952395,200,0,normal
912,9,0.3771513710786609,5,59,3835,4.744502286160539,500,1,sqli
236,2,0.030933185247789652,3,81,456,0.4401946347635378,200,0,normal
296,5,0.011412454197609563,2,80,878,0.2863513750447296,200,0,normal
208,1,0.012326551820219031,1,136,677,0.9055509435998498,200,0,normal
329,2,0.047907521038578836,4,131,188,0.6593668516306437,200,0,normal
312,1,0.018540454652426878,4,138,201,0.7042654653793632,200,0,normal
391,5,0.04636880823446241,1,107,489,0.3532155596684575,200,0,normal
222,2,0.03434109090785866,1,109,864,0.8394774128010598,200,0,normal
298,3,0.013754291392934248,1,85,414,0.520190289210794,200,0,normal
329,3,0.04871440139380122,1,145,744,0.7640923736518681,200,0,normal
360,2,0.022220972426320942,1,142,589,0.8737116265722996,200,0,normal
754,6,0.2464113062986061,8,59,4742,2.6825209475152776,400,1,rce
1069,26,0.41963285830878183,6,19,2212,3.7435051003458586,400,1,lfi
395,1,0.017444056713851092,4,117,849,0.6564617188793092,200,0,normal
1805,5,0.2799215962817715,7,48,3212,1.2635686601278908,500,1,lfi
303,4,0.037508881697222426,1,133,465,0.509568071968346,200,0,normal
204,3,0.03671218732905626,2,119,467,0.706634080682461,200,0,normal
389,2,0.0486328864461288,2,128,111,0.25071377006618967,200,0,normal
1823,22,0.3342617341715197,7,13,3170,4.894970328153974,500,1,sqli
371,5,0.04506603047312802,1,139,374,0.20033891905490375,200,0,normal
1754,28,0.1804700929155518,7,10,4307,3.5270993746110215,400,1,rce
222,4,0.04533859051944243,1,100,288,0.9366846469311955,200,0,normal
1046,27,0.44262879547333434,6,22,2203,1.6465507751383672,500,1,xss
1131,14,0.4235434156134261,5,13,3063,3.454831878174989,400,1,xss
432,1,0.03372177336747137,1,138,676,0.3541311271383907,200,0,normal
473,4,0.022187165563921633,3,100,397,0.7350718567320834,200,0,normal
250,5,0.03288194573477203,3,105,473,0.11750324533127306,200,0,normal
768,29,0.4578990283325205,8,21,2419,2.5090079428627816,500,1,rce
1204,22,0.31202093568495237,6,36,4391,3.564024229282805,500,1,sqli
360,1,0.024409356752017115,2,110,272,0.5445812342261691,200,0,normal
310,3,0.041559406396831734,4,92,982,0.9061537199636032,200,0,normal
439,3,0.049198813174354025,3,81,823,0.7790832243122144,200,0,normal
481,2,0.01307448301104654,3,126,282,0.44802680498871583,200,0,normal
382,4,0.041714176761353576,2,90,860,0.5196279533750519,200,0,normal
434,1,0.04971267355996282,3,128,949,0.5586908057233846,200,0,normal
267,2,0.03547609269818973,3,126,688,0.5050988728165267,200,0,normal
1935,15,0.20706737487771903,8,10,4696,3.6562964847993364,400,1,xss
413,4,0.03234569585801701,4,133,757,0.15314513001244476,200,0,normal
359,4,0.029387851485201878,2,99,286,0.12228838981853608,200,0,normal
458,5,0.03482641919298336,3,148,745,0.8796043275208091,200,0,normal
222,4,0.03287089408193289,1,117,278,0.9449892776280456,200,0,normal
251,4,0.01964805830398166,2,92,539,0.34705600615637044,200,0,normal
378,1,0.028491822440024288,1,143,650,0.7552110320165777,200,0,normal
1614,14,0.40890702273500235,5,58,3167,2.3422288067866286,404,1,rce
327,3,0.03827905949822865,2,88,821,0.40874655926768555,200,0,normal
481,3,0.0498175006476524,4,90,629,0.21795276772386135,200,0,normal
1816,23,0.23494363134291185,5,47,3892,2.7650973470002747,400,1,rce
467,2,0.042558810780240756,2,109,712,0.6136853328631661,200,0,normal
495,3,0.044541900900581806,4,114,620,0.8759902809897443,200,0,normal
538,28,0.14589678333527678,7,56,2783,2.8213149992344086,500,1,rce
1653,29,0.1358608924942716,7,22,4372,4.389186982141975,400,1,rce
325,1,0.027221173538488304,1,85,924,0.5615765914392921,200,0,normal
275,5,0.039259859613614494,4,147,704,0.19213037612488837,200,0,normal
351,2,0.011446415220990484,1,140,917,0.9879068027029694,200,0,normal
449,2,0.023980254883472753,4,134,391,0.1912418582228772,200,0,normal
387,5,0.024219720417654297,1,117,985,0.2811374093210252,200,0,normal
359,3,0.012045415257684029,1,143,710,0.7381013601937416,200,0,normal
1615,20,0.41701590704853475,9,54,2621,1.8552048426509313,500,1,xss
1241,7,0.3963532826887942,9,30,4731,4.439417961340487,404,1,xss
292,4,0.03545605480733628,2,102,509,0.8412810352777818,200,0,normal
428,5,0.021431342221034808,2,101,253,0.9187693180414155,200,0,normal
312,2,0.012850269110610345,3,90,990,0.40539055209013997,200,0,normal
453,1,0.0395147807424612,1,86,172,0.8795653379821265,200,0,normal
1428,9,0.2929972242110652,6,12,3868,2.073104081814227,500,1,lfi
250,4,0.03463941801040716,4,132,310,0.6182072764969704,200,0,normal
463,3,0.021949022943550923,4,130,433,0.45619991169438767,200,0,normal
1966,24,0.2178805479542112,6,30,3709,4.174149608915323,404,1,rce
1652,5,0.3868725788187031,8,54,3471,3.01428029761422,500,1,sqli
344,4,0.014025499140941334,1,107,323,0.747310977139732,200,0,normal
513,6,0.246936206110912,7,17,4690,2.3833142812383756,400,1,rce
233,3,0.018715702170199605,1,83,500,0.21197969816670414,200,0,normal
1378,8,0.4746280872283357,5,25,3211,2.7448576684801815,404,1,rce
266,1,0.023624166663251667,1,84,276,0.9332446369991656,200,0,normal
814,21,0.4962570948688716,9,59,4684,4.575096751047779,500,1,brute
474,2,0.03604590339526697,3,85,528,0.46213574565022086,200,0,normal
248,1,0.030627177107859914,2,136,916,0.2750815298516357,200,0,normal
316,5,0.036278206250685584,1,133,343,0.7307791292128858,200,0,normal
629,16,0.33077444933793587,9,37,4131,3.6197644182692863,404,1,lfi
302,3,0.04367734267167235,4,121,819,0.582071050528817,200,0,normal
289,1,0.0402700602275454,3,82,629,0.7522266288356421,200,0,normal
405,5,0.017368993569521048,4,88,370,0.8963271523275859,200,0,normal
339,3,0.04020167714985113,1,100,230,0.5573275467986749,200,0,normal
356,4,0.023952821358779172,4,102,278,0.7680688810605498,200,0,normal
581,18,0.24873471382656778,6,33,3868,2.345250910019822,400,1,sqli
911,23,0.4111637626994148,9,13,3523,3.509033602543913,400,1,sqli
665,6,0.21496101353819302,8,12,3214,2.9070155020333126,500,1,xss
415,2,0.031081658556466066,1,115,970,0.598441096570353,200,0,normal
1616,11,0.41316944570302894,5,57,3241,1.2213295486533844,400,1,lfi
994,24,0.19609800738572158,6,42,4311,1.7138026963934991,404,1,brute
291,1,0.025353555321799177,1,143,393,0.42197928696434284,200,0,normal
410,4,0.03665541654312826,4,129,993,0.6242803996966624,200,0,normal
371,3,0.030488876832506978,1,98,208,0.49478275022144935,200,0,normal
1022,23,0.22066489665245956,7,22,3388,4.295206999682152,400,1,lfi
1681,27,0.32021812024799823,5,13,4345,3.5864845346302214,404,1,brute
336,4,0.02255866869509411,4,144,245,0.7874708501801926,200,0,normal
344,2,0.01450321561647748,1,111,527,0.3465899033887163,200,0,normal
245,1,0.013207200563276138,4,148,639,0.45361840204440396,200,0,normal
1664,15,0.23364186083462532,7,58,3755,2.998473647995048,500,1,brute
241,5,0.03538685093015766,2,119,285,0.2527832812535439,200,0,normal
342,2,0.03186592880751154,2,96,550,0.6647211088894655,200,0,normal
333,1,0.03214845941432045,2,141,225,0.5428828093150881,200,0,normal
228,1,0.016950463725429753,1,117,962,0.24453432553897772,200,0,normal
238,2,0.029506682744850576,2,127,586,0.46152720348379883,200,0,normal
1500,22,0.1814044433327546,6,35,3818,1.515915631708661,500,1,lfi
1672,6,0.21407463840401914,7,14,2316,2.764918676366867,404,1,brute
446,3,0.04553614689234725,1,111,340,0.5626737286895668,200,0,normal
421,1,0.042061484475319585,4,113,195,0.17304780201734307,200,0,normal
438,4,0.0419352136207341,4,117,779,0.315681206461801,200,0,normal
1981,28,0.4648830284996729,7,11,3663,2.348808140675811,400,1,lfi
337,5,0.031720983358306525,2,85,972,0.7449456690640279,200,0,normal
342,5,0.014389447947100141,4,128,629,0.7178625487389273,200,0,normal
485,2,0.010306561305969013,3,137,246,0.21218268609353202,200,0,normal
449,2,0.048021242103448145,1,142,528,0.8555079107885957,200,0,normal
288,2,0.01261464630257541,2,129,749,0.5999475521526683,200,0,normal
234,5,0.02471763005208338,2,149,622,0.4575443255564138,200,0,normal
297,4,0.010220231966416833,4,146,814,0.5693958855198704,200,0,normal
303,5,0.01904115991263999,3,101,686,0.3007088411803597,200,0,normal
237,2,0.045212590485957084,2,122,444,0.10665271129986373,200,0,normal
494,1,0.014370568412384856,1,137,869,0.5921930564086897,200,0,normal
280,1,0.044480579290904904,1,106,819,0.8762468566614268,200,0,normal
625,22,0.39582529924450727,7,17,2502,3.579424173718907,500,1,brute
248,1,0.035308475149944035,3,110,251,0.748652600824011,200,0,normal
344,2,0.04705530426920347,2,143,166,0.5015533940314268,200,0,normal
241,4,0.029423587986375913,3,123,396,0.8537046355751157,200,0,normal
892,22,0.2214015636591809,5,35,3926,1.1970946143310859,500,1,xss
388,2,0.03494342752011039,1,107,717,0.7143873445397791,200,0,normal
1048,7,0.45250027267275594,9,44,3811,2.6844756177363265,404,1,rce
1485,9,0.44175980533027215,6,16,3147,4.772082838582945,500,1,brute
485,4,0.040439630401123756,2,87,538,0.5909413064453521,200,0,normal
1606,22,0.16867127801728676,5,58,2023,1.597072050676989,500,1,brute
1697,23,0.16439377267494992,5,14,2866,4.0852925728674006,500,1,xss
363,4,0.028557255072493314,4,118,848,0.2616398032960863,200,0,normal
1385,9,0.4472392639468251,5,17,4247,2.9826156835329884,400,1,sqli
1344,14,0.4320811537383048,9,12,4458,1.6753344266102803,400,1,rce
472,4,0.015226093752938517,3,146,855,0.6800365553685346,200,0,normal
866,6,0.15535903438724985,6,32,2178,2.57996108219613,500,1,rce
303,2,0.03830723738963663,2,114,700,0.5982026793961223,200,0,normal
1040,10,0.31524840401592524,5,58,4086,4.30486950310088,404,1,brute
235,3,0.03392901176254955,3,148,404,0.641245663619707,200,0,normal
336,3,0.012666081622427598,4,144,594,0.4853396557271079,200,0,normal
377,4,0.04851241428296104,2,131,713,0.665985607289358,200,0,normal
305,3,0.04059239203611982,1,100,567,0.8771361475322038,200,0,normal
822,11,0.47196870525826595,6,44,2768,3.6284753562450933,400,1,sqli
326,4,0.011749562892357894,3,144,688,0.1519669715203324,200,0,normal
367,4,0.046378184437489686,2,94,650,0.48900795355405746,200,0,normal
1551,21,0.2258350533656266,5,20,3937,1.131199497107584,404,1,sqli
275,1,0.049340858908608884,4,134,846,0.6884080760120155,200,0,normal
378,5,0.0435735396942401,2,147,691,0.19227627840502126,200,0,normal
425,4,0.018279703137537073,1,103,860,0.41669635091230584,200,0,normal
299,2,0.019012677198049402,3,141,910,0.5340466000733892,200,0,normal
204,1,0.02340832189483491,2,142,243,0.8218344432545817,200,0,normal
487,3,0.04142606472320928,4,122,314,0.15625624735936974,200,0,normal
221,3,0.02587926068297134,3,101,894,0.9635249646598707,200,0,normal
383,2,0.022374908714511282,4,149,791,0.9013968532009772,200,0,normal
366,1,0.04160121745228246,4,84,543,0.5219108924561119,200,0,normal
493,4,0.040644637311823446,4,96,890,0.19289498399109967,200,0,normal
377,2,0.025805509730572745,2,135,733,0.4765112267443823,200,0,normal
605,26,0.4627466309359344,7,12,2792,3.709215837192564,400,1,sqli
203,3,0.012706734476000063,3,114,512,0.20927341495447493,200,0,normal
498,1,0.030024970722816714,2,125,308,0.8390281822483125,200,0,normal
389,1,0.021171043538176417,3,124,978,0.9872232935052744,200,0,normal
411,2,0.011017910396230035,2,113,211,0.8852679566464261,200,0,normal
1735,9,0.4683083398544302,7,18,4397,1.0093898954698126,500,1,lfi
488,2,0.01640286539818292,4,146,310,0.5734742665756627,200,0,normal
806,25,0.3020462222976026,7,59,2832,3.8367228151776187,400,1,lfi
269,1,0.028340920355275627,3,123,984,0.7725678018038712,200,0,normal
422,1,0.04527711033218576,3,142,706,0.47722255699784955,200,0,normal
351,5,0.037209111168334134,4,145,894,0.9797466323880039,200,0,normal
262,4,0.035182307875669463,2,99,641,0.9224886612896167,200,0,normal
485,2,0.04047192765510789,1,82,308,0.14731695802990286,200,0,normal
250,4,0.034283583148750164,3,137,580,0.12737429272717118,200,0,normal
480,4,0.04295161536885179,4,126,352,0.33644884920517254,200,0,normal
321,1,0.02168872921847591,1,132,433,0.9266694424934661,200,0,normal
1464,20,0.19229383608282152,5,31,3848,2.5923487129449234,500,1,xss
476,2,0.03215208962849505,4,97,294,0.3764310832937904,200,0,normal
285,3,0.039494283095511985,2,148,798,0.8272610354044203,200,0,normal
